"reclong","reclat"
161.38653,-84.25711
161.35931,-84.25934
161.40188,-84.25796
161.35847,-84.25633
161.38703,-84.25773
161.4076,-84.25638
161.36679,-84.25751
161.41325,-84.25676
161.41623,-84.25867
161.34317,-84.25485
161.41762,-84.25699
161.41322,-84.25862
161.41217,-84.25658
161.36341,-84.25661
161.44728,-84.2567
161.34258,-84.25739
161.44679,-84.2566
161.4132,-84.25783
161.4014,-84.2571
161.36078,-84.25724
161.41952,-84.2581
161.92738,-84.30921
161.39527,-84.25704
161.40281,-84.25681
161.34166,-84.25792
161.37743,-84.25638
161.45947,-84.25761
161.34998,-84.25613
161.36651,-84.2576
161.4721,-84.25705
161.34873,-84.25868
161.36625,-84.25942
161.40172,-84.25837
161.3546,-84.25691
161.38959,-84.25715
161.40135,-84.25747
161.40239,-84.2568
161.39785,-84.25819
161.41569,-84.25682
161.34853,-84.25755
161.37845,-84.25914
161.43031,-84.25835
161.95242,-84.32291
161.343,-84.25486
161.35153,-84.25651
161.41026,-84.25909
161.34346,-84.25687
161.35686,-84.26164
161.391,-84.25715
161.37228,-84.25865
161.48621,-84.25748
161.3437,-84.25487
161.34279,-84.25712
161.39458,-84.25799
161.37667,-84.25692
161.47106,-84.25758
161.40377,-84.25634
161.38251,-84.25789
161.38159,-84.25789
161.41604,-84.25861
161.39663,-84.25849
161.38813,-84.2585
161.34647,-84.25587
161.34923,-84.25846
161.35493,-84.25695
161.34294,-84.25817
161.34324,-84.25817
161.37819,-84.25752
161.41169,-84.25753
161.41297,-84.25862
161.34775,-84.25806
161.37906,-84.25709
161.34315,-84.25478
161.36202,-84.25645
161.69394,-84.27366
161.36236,-84.2688
161.68676,-84.27382
161.69375,-84.27366
161.3513,-84.2538
161.34988,-84.25313
161.6869,-84.27369
161.38401,-84.25578
161.37118,-84.2679
161.34293,-84.25478
161.36411,-84.26644
161.38191,-84.25562
161.39087,-84.25557
161.37728,-84.25643
161.35012,-84.25295
161.68691,-84.27377
161.3721,-84.25592
161.25171,-84.31177
161.36413,-84.25449
161.35175,-84.25466
161.68562,-84.27394
161.35424,-84.2527
161.69393,-84.27371
161.36958,-84.25525
161.34898,-84.25442
161.68787,-84.27378
161.37273,-84.25618
161.34381,-84.25466
161.35958,-84.26184
161.68717,-84.27397
161.68552,-84.27394
161.68713,-84.27398
161.69391,-84.27366
161.39995,-84.25464
161.37121,-84.26836
161.39683,-84.25423
161.68744,-84.2739
161.37615,-84.25509
161.68591,-84.27382
161.68763,-84.27387
161.39112,-84.25621
161.38189,-84.25567
161.36955,-84.27032
161.34459,-84.25433
161.6875,-84.27381
161.68668,-84.27376
161.3893,-84.25204
161.68664,-84.27371
161.39613,-84.25628
161.38741,-84.25614
161.37158,-84.2538
161.38097,-84.25594
161.68793,-84.27375
161.68804,-84.27397
161.35108,-84.25372
161.68785,-84.27381
161.69377,-84.27362
161.39753,-84.25478
161.69406,-84.27367
161.36621,-84.25457
NA,NA
161.38132,-84.25614
161.38693,-84.25512
161.68795,-84.27382
161.42074,-84.26367
161.68676,-84.27382
161.68591,-84.27382
161.68703,-84.27399
161.39632,-84.26421
161.68663,-84.27372
161.39722,-84.25424
161.39083,-84.25206
161.38531,-84.25441
161.68797,-84.27378
161.39903,-84.25512
161.36919,-84.25459
161.68774,-84.27394
161.391,-84.25494
161.68813,-84.27396
161.68673,-84.27379
161.68624,-84.27384
161.38922,-84.2518
161.69397,-84.27378
161.35252,-84.25417
161.68789,-84.27379
161.68699,-84.27376
161.69394,-84.27366
161.39621,-84.28036
161.34667,-84.28617
161.69047,-84.27376
161.35895,-84.27649
161.44844,-84.24524
161.40336,-84.25276
161.34768,-84.27706
161.6898,-84.27379
161.69016,-84.27376
161.40849,-84.27048
161.68923,-84.27381
161.41336,-84.27363
161.69017,-84.27376
161.68963,-84.27387
161.41375,-84.27023
161.69019,-84.27374
161.32518,-84.29103
161.41772,-84.23624
161.68661,-84.27386
161.68915,-84.27379
161.68663,-84.27387
161.43136,-84.2713
161.41019,-84.27004
161.40904,-84.27015
161.68949,-84.27387
161.31977,-84.29647
161.31133,-84.29439
161.68661,-84.27387
161.68978,-84.27382
161.68976,-84.27379
161.68987,-84.27383
161.34562,-84.27639
161.68679,-84.2739
161.68942,-84.2739
161.68571,-84.27385
161.68954,-84.27381
161.4136,-84.27374
161.35697,-84.28658
161.6936,-84.27371
161.69052,-84.27376
161.68641,-84.27387
161.68664,-84.2739
161.41455,-84.27283
161.41011,-84.2706
161.68889,-84.27382
161.6865,-84.27388
161.28593,-84.28986
161.4175,-84.27145
161.69016,-84.27379
161.68604,-84.27384
161.68721,-84.27395
161.68599,-84.27388
161.4121,-84.27052
161.35435,-84.27756
161.33328,-84.29118
161.68894,-84.27383
161.68969,-84.27378
161.68953,-84.27382
161.68941,-84.2739
161.41687,-84.26962
161.41895,-84.27158
161.35251,-84.27985
161.40213,-84.27467
NA,NA
161.38104,-84.25767
161.69025,-84.27373
161.3294,-84.2918
161.6897,-84.2738
161.35942,-84.27633
161.38503,-84.25338
161.35575,-84.27766
161.41279,-84.27015
161.41035,-84.27
161.41847,-84.26965
161.68815,-84.27398
161.68651,-84.27387
161.68603,-84.27385
161.69013,-84.27379
161.68973,-84.27384
161.68562,-84.27385
161.68975,-84.27382
161.42937,-84.27142
161.68603,-84.27385
161.68986,-84.27384
161.41506,-84.27278
161.68873,-84.27386
161.35364,-84.2777
161.33398,-84.29212
161.31934,-84.29669
161.41031,-84.26943
161.68942,-84.27392
161.41156,-84.26952
161.40305,-84.2529
161.41442,-84.25606
161.41163,-84.25216
161.48118,-84.25524
161.69362,-84.27375
161.69317,-84.27373
161.41838,-84.2554
161.69368,-84.27377
161.42898,-84.25503
161.40013,-84.25595
161.6933,-84.27373
161.43107,-84.25625
161.40694,-84.25507
161.69328,-84.27377
161.42141,-84.25521
161.69387,-84.27378
161.40302,-84.2546
161.40762,-84.25464
161.40087,-84.25596
161.4072,-84.25515
161.40156,-84.25471
161.44042,-84.25533
161.39972,-84.25578
161.40494,-84.25249
161.39955,-84.25221
161.42723,-84.25589
161.40646,-84.25469
161.69302,-84.2737
161.69382,-84.27377
161.43171,-84.25529
161.39917,-84.25482
161.41864,-84.25504
161.43091,-84.25497
161.43595,-84.25539
161.40856,-84.25581
161.41559,-84.25607
161.41563,-84.25607
161.69299,-84.27374
161.44739,-84.2558
161.39106,-84.2549
161.43398,-84.25524
161.69301,-84.27374
161.44472,-84.25555
161.69387,-84.27377
161.40492,-84.25499
161.42491,-84.2556
161.39322,-84.25407
161.42005,-84.25631
161.43227,-84.25555
161.40605,-84.25511
161.40453,-84.25477
161.42357,-84.25534
161.69339,-84.27371
161.43656,-84.25621
161.40627,-84.25501
161.6925,-84.27372
161.43494,-84.25567
161.42018,-84.2561
161.69293,-84.27375
161.6925,-84.27373
161.41538,-84.25579
161.40834,-84.25534
161.40117,-84.25595
161.69341,-84.27377
161.68166,-84.27396
161.67816,-84.27411
161.67881,-84.27404
161.42773,-84.26936
161.40631,-84.24445
161.67932,-84.27402
161.41639,-84.2694
161.68572,-84.2738
161.67648,-84.27422
161.67635,-84.27422
161.68131,-84.27406
161.6765,-84.27417
161.67671,-84.27424
161.67904,-84.27412
161.67671,-84.27425
161.68425,-84.27389
161.68193,-84.27396
161.6814,-84.27396
161.67841,-84.27411
161.68216,-84.274
161.67679,-84.27431
161.67817,-84.27406
161.67837,-84.27411
161.67704,-84.27424
161.67934,-84.27402
161.08333,-84.28333
161.67689,-84.27424
161.67823,-84.27414
161.67828,-84.27413
161.68365,-84.27398
161.40626,-84.26487
161.6823,-84.274
161.67685,-84.27422
161.67838,-84.27412
161.68536,-84.2739
161.41483,-84.27304
161.68151,-84.27408
161.6825,-84.27396
161.6788,-84.27403
161.67724,-84.27412
161.36876,-84.27311
161.68599,-84.27386
161.67644,-84.27426
161.67978,-84.27403
161.6779,-84.2741
161.39332,-84.24547
161.65134,-84.27628
161.35013,-84.25413
161.41027,-84.26703
161.65011,-84.27642
161.42471,-84.26731
161.39601,-84.26626
161.42405,-84.26733
161.39823,-84.24519
161.64402,-84.27674
161.29944,-84.29822
161.65786,-84.27594
161.65789,-84.27593
161.65706,-84.276
161.39826,-84.26657
161.40174,-84.26583
161.38596,-84.24642
161.3217,-84.29543
161.29519,-84.29179
161.65214,-84.27625
161.65207,-84.27625
161.65905,-84.27579
161.69159,-84.2737
161.39023,-84.26714
161.35505,-84.27515
161.55462,-84.23498
161.41322,-84.24323
161.40126,-84.27455
161.43986,-84.23535
161.44308,-84.2476
161.42372,-84.25044
161.42376,-84.25044
161.35147,-84.27116
161.40868,-84.25447
161.34523,-84.26857
161.35412,-84.27189
161.44448,-84.23923
161.34441,-84.27542
161.43724,-84.24344
161.48472,-84.23195
161.45583,-84.23197
161.35767,-84.2701
161.47837,-84.23213
161.3631,-84.26756
161.53479,-84.24792
161.41831,-84.24278
161.41022,-84.24443
161.53559,-84.23546
161.41815,-84.24331
161.40879,-84.24447
161.35133,-84.27121
161.44099,-84.23546
161.43806,-84.24333
161.54226,-84.23433
161.32657,-84.29389
161.42692,-84.24938
161.42911,-84.24942
161.40881,-84.25435
161.36389,-84.34355
161.27977,-84.36388
161.37554,-84.34375
161.31654,-84.36015
161.40939,-84.34415
161.08333,-84.28333
161.47054,-84.34449
161.35696,-84.34255
161.29148,-84.35688
161.40075,-84.34037
161.46675,-84.34415
161.4778,-84.34541
161.46674,-84.34415
161.35908,-84.25364
161.47413,-84.34489
161.08333,-84.28333
161.46676,-84.34415
161.48015,-84.34665
161.48221,-84.34738
161.47161,-84.34492
161.47056,-84.34472
161.29695,-84.34387
161.40301,-84.25403
161.32478,-84.34658
161.39896,-84.25304
161.39783,-84.34868
161.3776,-84.34391
161.08333,-84.28333
161.08333,-84.28333
161.34955,-84.34704
161.40292,-84.3403
161.08333,-84.28333
161.08333,-84.28333
161.12475,-84.37804
161.36359,-84.34819
161.08333,-84.28333
161.30681,-84.35558
161.35933,-84.35363
161.39599,-84.34866
161.71794,-84.27265
161.25817,-84.36776
161.08333,-84.28333
161.28953,-84.34629
161.25271,-84.36734
161.20142,-84.36628
161.42588,-84.35317
161.32162,-84.35073
161.35777,-84.35338
161.32187,-84.34682
161.4824,-84.348
161.4806,-84.25388
161.47977,-84.34673
161.47107,-84.25427
162.03964,-84.38052
161.47809,-84.34532
161.32562,-84.34665
161.35338,-84.25395
161.46862,-84.34627
161.48251,-84.34781
161.36496,-84.26002
161.36028,-84.25424
161.37394,-84.25397
161.38995,-84.2536
161.38804,-84.2533
161.3866,-84.25429
161.38506,-84.25485
161.38611,-84.25415
161.43314,-84.25501
161.38958,-84.25388
161.38986,-84.25418
161.37425,-84.25388
161.39124,-84.2544
161.38359,-84.25297
161.37159,-84.25315
161.38585,-84.25435
161.38362,-84.25297
161.38091,-84.2532
161.38367,-84.25404
161.39064,-84.2533
161.38968,-84.25331
161.38384,-84.25393
161.37072,-84.25361
161.36757,-84.25442
161.38454,-84.25428
161.39534,-84.25319
161.40019,-84.25384
161.41271,-84.25477
161.39529,-84.3405
161.46749,-84.34436
161.41092,-84.34426
161.41061,-84.2533
161.40309,-84.34026
161.38614,-84.35064
161.41295,-84.34494
161.46748,-84.34436
161.39843,-84.25429
161.40077,-84.25309
161.30434,-84.34527
161.40946,-84.25369
161.40539,-84.34184
161.39633,-84.25403
161.37806,-84.34434
161.39817,-84.25423
161.39355,-84.25312
161.40847,-84.25416
161.40596,-84.25328
161.4102,-84.25469
161.26607,-84.36326
161.36975,-84.36538
161.39572,-84.25321
161.40837,-84.25419
161.40002,-84.25377
161.18416,-84.36589
161.40591,-84.25369
161.40095,-84.25385
161.419,-84.2546
161.42077,-84.25328
161.40979,-84.25356
161.4394,-84.25397
161.46072,-84.25489
161.46833,-84.25363
161.43918,-84.25344
161.41427,-84.25366
161.45524,-84.25476
161.44968,-84.25423
161.42881,-84.25411
161.45519,-84.25426
161.41602,-84.25435
161.40915,-84.25359
161.41661,-84.25345
161.42763,-84.25453
161.41696,-84.25443
161.3572,-84.35573
161.37322,-84.35934
161.32419,-84.34934
161.72012,-84.27242
161.37865,-84.34528
161.32724,-84.34646
161.37431,-84.36245
161.22363,-84.36293
161.26095,-84.34235
161.27397,-84.34666
161.30629,-84.3558
161.30575,-84.34518
161.37196,-84.36207
161.39491,-84.3585
161.22818,-84.36025
161.37702,-84.34383
161.32502,-84.34853
161.37478,-84.36508
161.25089,-84.34634
161.37866,-84.34525
161.2433,-84.34176
161.32439,-84.34808
161.36291,-84.35703
161.34114,-84.34653
161.39884,-84.34273
161.29976,-84.36777
161.43646,-84.34408
161.22536,-84.36976
161.32782,-84.34664
161.19974,-84.35432
161.38306,-84.354
161.4431,-84.3479
161.20166,-84.35231
161.13518,-84.35436
161.32979,-84.34674
161.46808,-84.34434
161.40475,-84.27465
161.38952,-84.27162
161.08333,-84.28333
161.40691,-84.34858
161.70253,-84.27345
161.70039,-84.27339
161.70185,-84.27329
161.70274,-84.27337
161.71967,-84.27247
161.71705,-84.2725
161.718,-84.27255
161.40634,-84.25366
161.70061,-84.27332
161.08333,-84.28333
161.71975,-84.2725
161.44719,-84.34881
161.32205,-84.34675
161.18202,-84.37997
161.69559,-84.27357
161.70356,-84.27322
161.69601,-84.27357
162.09283,-84.38407
161.69924,-84.2732
161.71645,-84.27257
161.69498,-84.27359
161.70262,-84.27341
161.71632,-84.2726
161.72048,-84.27234
161.69847,-84.27342
161.08333,-84.28333
161.41005,-84.34524
161.1059,-84.3724
161.71641,-84.2726
161.42208,-84.34223
161.25252,-84.34242
161.71018,-84.27294
161.71679,-84.27265
161.71344,-84.27284
161.30576,-84.34513
161.71902,-84.27242
161.25139,-84.34234
161.19458,-84.34411
161.71756,-84.27268
161.3181,-84.3704
161.32061,-84.36419
161.71039,-84.27297
161.20289,-84.3732
161.36443,-84.357
161.32918,-84.35632
161.36864,-84.35516
161.39314,-84.34201
161.7129,-84.27281
161.29308,-84.36199
161.466,-84.34417
161.71594,-84.27275
161.3197,-84.34651
161.39347,-84.34221
161.71293,-84.27288
161.31058,-84.34563
161.7127,-84.27283
161.71292,-84.27281
161.42945,-84.35382
161.16657,-84.35991
161.39352,-84.34187
161.39523,-84.35864
161.08333,-84.28333
161.4094,-84.34145
161.40096,-84.34038
161.46599,-84.34417
161.31273,-84.34604
161.70791,-84.27303
161.08333,-84.28333
161.71609,-84.27261
161.71903,-84.2724
161.71793,-84.27249
161.72047,-84.27234
161.25522,-84.34249
161.71806,-84.27247
161.71523,-84.27271
161.7146,-84.27269
161.40423,-84.34719
161.3442,-84.3468
161.71862,-84.27251
161.37662,-84.3514
161.70494,-84.27326
NA,NA
161.71762,-84.27259
161.71777,-84.2725
161.71766,-84.27251
161.24541,-84.34186
161.71775,-84.2725
161.71717,-84.27258
161.71623,-84.27264
161.71596,-84.27262
161.71625,-84.27258
161.71756,-84.27262
161.71814,-84.27249
161.29181,-84.36195
161.7124,-84.27289
161.70801,-84.27307
161.71789,-84.27251
161.71845,-84.2724
161.08333,-84.28333
161.32157,-84.34646
161.7105,-84.27293
161.71481,-84.2727
161.7162,-84.27255
161.12355,-84.37358
161.71826,-84.27236
161.71234,-84.27289
161.31021,-84.34551
161.47061,-84.34467
161.3835,-84.36404
161.44985,-84.27547
161.36849,-84.2804
161.37784,-84.27467
161.38777,-84.24947
161.34144,-84.2816
161.41072,-84.27591
161.48636,-84.23854
161.3755,-84.27378
161.47413,-84.23579
161.38763,-84.28042
161.42524,-84.2477
161.34151,-84.27604
161.64044,-84.27744
161.08333,-84.28333
161.40332,-84.25098
161.42497,-84.24397
161.32257,-84.28793
161.57817,-84.23224
161.57646,-84.23202
161.33674,-84.26679
161.38359,-84.24974
161.08333,-84.28333
161.39897,-84.25164
161.52939,-84.24689
161.40199,-84.25077
161.46114,-84.24671
161.40133,-84.25132
161.5276,-84.23672
161.41674,-84.24349
161.41893,-84.2437
161.45952,-84.24692
161.4638,-84.24613
161.39353,-84.25152
161.40318,-84.25082
161.39749,-84.25155
161.46989,-84.24538
161.50052,-84.24554
161.42425,-84.24385
161.40465,-84.25098
161.46764,-84.24626
161.42408,-84.24533
161.4258,-84.24334
161.45428,-84.24712
161.4447,-84.24568
161.43385,-84.24553
161.47828,-84.24793
161.47499,-84.24622
161.42401,-84.2432
161.40393,-84.25092
161.40353,-84.25174
161.44897,-84.24507
161.39477,-84.25085
161.39564,-84.25173
161.44441,-84.24588
161.39855,-84.25152
161.45273,-84.24634
161.49137,-84.24509
161.40149,-84.25168
161.42643,-84.24292
161.4396,-84.24578
161.47906,-84.24719
NA,NA
161.45055,-84.24536
161.40606,-84.24527
161.41512,-84.24473
161.43203,-84.24403
161.41543,-84.25265
161.41825,-84.24499
161.40753,-84.24498
161.4515,-84.24539
161.41326,-84.2527
161.41948,-84.2527
161.41421,-84.24489
161.39009,-84.25306
161.44752,-84.24541
161.42359,-84.2449
161.40661,-84.24496
161.42012,-84.24546
161.42107,-84.24411
161.38893,-84.25274
161.39776,-84.25214
161.39416,-84.25286
161.405,-84.24513
161.40481,-84.25285
161.41736,-84.24513
161.42959,-84.24473
161.40247,-84.25245
161.41244,-84.2449
161.40951,-84.25222
161.41725,-84.25234
161.38954,-84.25267
161.38367,-84.25216
161.40562,-84.25208
161.3956,-84.25264
161.38465,-84.25284
161.40654,-84.25263
161.40572,-84.25256
161.39705,-84.25234
161.4008,-84.25192
161.40629,-84.25112
161.36945,-84.25259
161.47954,-84.23522
161.42207,-84.24675
161.37754,-84.25283
161.40158,-84.25533
161.40218,-84.25536
161.353,-84.27698
161.38069,-84.25248
161.37829,-84.25164
161.40848,-84.27445
161.37108,-84.25243
161.40246,-84.27448
161.40759,-84.2533
161.39463,-84.25332
161.3678,-84.25151
161.39431,-84.25325
161.37509,-84.25183
161.35721,-84.25244
161.36664,-84.25167
161.3734,-84.25284
161.41066,-84.27578
161.36577,-84.25256
161.38273,-84.25453
161.37471,-84.2528
161.40813,-84.27473
161.4031,-84.25303
161.40828,-84.26779
161.60503,-84.23427
161.4421,-84.25048
161.38404,-84.27719
161.08333,-84.28333
161.4389,-84.2419
161.38972,-84.24526
161.36281,-84.26492
161.39562,-84.24651
161.40203,-84.24555
161.41124,-84.24551
161.40707,-84.27451
161.39983,-84.24587
161.41758,-84.24548
161.40545,-84.2455
161.41582,-84.24554
161.38584,-84.24661
161.42829,-84.24567
161.41212,-84.24539
161.39773,-84.24646
161.41087,-84.24545
161.40962,-84.27543
161.40899,-84.27481
161.40195,-84.24608
161.41166,-84.27542
NA,NA
161.40915,-84.27496
161.41114,-84.27575
161.42397,-84.24273
161.38393,-84.24907
161.39013,-84.25184
161.3768,-84.24786
161.34984,-84.26271
161.41703,-84.25087
161.40078,-84.25069
161.43452,-84.2375
161.37944,-84.24735
161.46094,-84.23792
161.4591,-84.2377
161.37957,-84.24828
161.37779,-84.2509
161.37895,-84.24793
161.49368,-84.24933
161.49332,-84.2495
161.44384,-84.23933
161.43765,-84.23704
161.42462,-84.2421
161.36736,-84.24857
161.43873,-84.23816
161.4139,-84.25077
161.44864,-84.24236
161.33288,-84.2836
161.40563,-84.24656
161.45615,-84.23855
161.38381,-84.25125
161.37213,-84.28388
161.36108,-84.27162
161.33389,-84.2871
161.39203,-84.28179
161.32949,-84.28335
161.35901,-84.27532
161.366,-84.27196
161.38572,-84.28289
161.37748,-84.28246
161.37182,-84.27604
161.38731,-84.28252
161.36451,-84.27179
161.34894,-84.27985
161.35427,-84.2769
161.36511,-84.27165
161.34233,-84.27792
161.33778,-84.28055
161.36782,-84.28817
161.58093,-84.23379
161.33277,-84.28149
161.39314,-84.27643
161.39649,-84.24827
161.41655,-84.24796
161.37956,-84.25073
161.37442,-84.28813
161.39021,-84.24786
161.43649,-84.2511
161.38519,-84.25119
161.37695,-84.28749
161.43812,-84.24663
161.52348,-84.24297
161.3911,-84.24708
161.38681,-84.25054
161.3773,-84.24982
161.42381,-84.24982
161.46527,-84.24263
161.40598,-84.25101
161.37598,-84.2512
161.3477,-84.28629
161.33438,-84.2848
161.46197,-84.23511
161.35595,-84.2825
161.43604,-84.23406
161.42737,-84.23236
161.44726,-84.2322
161.46342,-84.23496
161.47124,-84.2393
161.46128,-84.235
161.44093,-84.23553
161.49176,-84.23589
161.42981,-84.23762
161.49567,-84.23615
161.45085,-84.2348
161.42603,-84.23797
161.4599,-84.23456
161.4795,-84.24263
161.49297,-84.23746
161.44568,-84.2332
161.46512,-84.23683
161.34472,-84.28206
161.46298,-84.2344
161.44783,-84.2335
161.46594,-84.23484
161.42242,-84.23564
161.43281,-84.23477
161.45556,-84.24101
161.42761,-84.23863
161.45914,-84.24231
161.47098,-84.23735
161.34963,-84.28408
161.46533,-84.23535
161.45957,-84.24221
161.50437,-84.23735
161.50343,-84.2394
161.33978,-84.28332
161.34972,-84.2838
161.45447,-84.24183
161.33846,-84.28456
161.34038,-84.27604
161.34398,-84.2838
161.42395,-84.23897
161.44299,-84.23203
161.42085,-84.23809
161.45207,-84.23486
161.50106,-84.23801
161.48698,-84.24248
161.42701,-84.27904
161.33797,-84.28606
161.48392,-84.23772
161.44729,-84.23666
161.48049,-84.23873
161.46274,-84.23543
161.45801,-84.23183
161.44034,-84.23654
161.34579,-84.28415
161.43758,-84.23249
161.359,-84.28238
161.47099,-84.23664
161.46805,-84.23753
161.45106,-84.23641
161.45386,-84.24203
161.47003,-84.23674
161.48879,-84.24289
161.43132,-84.23156
161.46391,-84.24055
NA,NA
161.48269,-84.23687
161.42151,-84.2363
161.42347,-84.23827
161.46034,-84.23506
161.41952,-84.23586
161.45851,-84.24091
161.48344,-84.24262
161.34567,-84.28652
161.47461,-84.23947
161.42372,-84.27834
161.41633,-84.23804
161.36101,-84.26908
161.40801,-84.26973
161.33935,-84.27537
161.40541,-84.27016
161.36818,-84.27023
161.34246,-84.2881
161.376,-84.28848
161.33265,-84.28888
161.40292,-84.26947
161.34874,-84.27022
161.37793,-84.25146
161.39286,-84.26438
161.40313,-84.27519
161.4052,-84.2771
161.40443,-84.27256
161.3213,-84.29519
161.40151,-84.27618
161.33924,-84.28193
161.41493,-84.26618
161.32891,-84.2895
161.3574,-84.26684
161.4601,-84.23722
161.41144,-84.23946
161.34164,-84.28266
161.47294,-84.23609
161.49011,-84.24124
161.44981,-84.23478
161.49164,-84.24103
161.36279,-84.28267
161.50595,-84.23886
161.45516,-84.23618
161.40335,-84.27284
161.4049,-84.27299
161.32588,-84.28529
161.44815,-84.23663
161.33099,-84.29089
161.42519,-84.23856
161.40222,-84.27217
161.08333,-84.28333
161.38461,-84.25146
161.44633,-84.23524
161.40412,-84.26981
161.40689,-84.27378
161.40738,-84.26994
161.34362,-84.26814
161.33649,-84.28941
161.3713,-84.26909
161.4078,-84.27105
161.40248,-84.27479
161.41068,-84.25199
161.38569,-84.26916
161.38819,-84.25549
161.39349,-84.25381
161.40528,-84.251
161.40509,-84.27045
161.38723,-84.25133
161.39633,-84.27422
161.40079,-84.24585
161.4517,-84.25283
161.38936,-84.25147
161.39192,-84.25434
161.40652,-84.25082
161.38344,-84.25176
161.40523,-84.25582
161.42748,-84.25306
161.38948,-84.25138
161.37715,-84.25157
161.45499,-84.25316
161.45238,-84.23976
161.45625,-84.2393
161.4745,-84.24146
161.43806,-84.24226
161.43369,-84.23847
161.43594,-84.24076
161.46154,-84.23754
161.44334,-84.24203
161.45147,-84.23775
161.43169,-84.2384
NA,NA
161.43664,-84.24343
161.456,-84.23838
161.44105,-84.23886
161.4443,-84.23963
161.42591,-84.24278
161.44253,-84.24353
161.43394,-84.24025
161.44685,-84.24348
161.44826,-84.23757
161.43717,-84.23971
161.43716,-84.23689
161.43651,-84.24173
161.43878,-84.23723
161.43795,-84.23686
161.46329,-84.23824
161.46873,-84.24242
161.44273,-84.24071
161.44772,-84.23827
161.43715,-84.23986
161.43479,-84.24302
161.43889,-84.23906
161.61552,-84.23548
161.46376,-84.23903
161.44366,-84.23785
161.43172,-84.24232
161.44208,-84.24124
161.46436,-84.23782
161.44753,-84.24357
161.43635,-84.23832
161.46706,-84.24595
161.44084,-84.24206
161.45043,-84.23729
161.44746,-84.23734
161.43913,-84.2424
161.44248,-84.23857
161.44635,-84.23809
161.44035,-84.24349
161.44369,-84.23937
161.4343,-84.24255
161.44435,-84.23754
161.44118,-84.24138
161.44913,-84.23725
161.43669,-84.2439
161.44112,-84.24292
161.38562,-84.24819
161.32654,-84.28742
161.37561,-84.25077
161.42843,-84.25064
161.38334,-84.2497
161.47393,-84.23964
161.4952,-84.23605
161.38357,-84.24917
161.43001,-84.24641
161.48895,-84.24277
161.34122,-84.28158
161.38311,-84.24991
161.39456,-84.24694
161.38536,-84.25091
161.39405,-84.24801
161.42989,-84.24854
161.41599,-84.24913
161.39389,-84.24824
161.42383,-84.25009
161.38765,-84.25072
161.43148,-84.2509
161.45159,-84.23719
161.38403,-84.25089
161.42585,-84.24884
161.41842,-84.24695
161.43777,-84.24828
161.44252,-84.24652
161.44123,-84.24779
161.41293,-84.24806
161.46262,-84.24676
161.37802,-84.25083
161.4377,-84.24855
161.38358,-84.24909
161.38838,-84.25012
161.38101,-84.2492
161.40461,-84.24915
161.46529,-84.24135
161.39342,-84.24829
161.28768,-84.29766
161.42359,-84.24813
161.45831,-84.2484
161.48537,-84.23541
161.39529,-84.24785
161.45039,-84.24832
161.08333,-84.28333
161.44378,-84.24709
161.46423,-84.24749
161.38143,-84.24908
161.40723,-84.24937
161.38099,-84.25033
161.38951,-84.24764
161.38706,-84.2482
161.37914,-84.24904
161.42705,-84.24762
161.42964,-84.24831
161.40106,-84.24814
161.44572,-84.24695
161.37585,-84.24922
161.43094,-84.24721
161.40963,-84.24794
161.46054,-84.24828
161.38673,-84.24795
161.38805,-84.25027
161.39357,-84.24769
161.436,-84.24774
161.42196,-84.24823
161.38747,-84.25064
161.43009,-84.25107
161.3855,-84.25055
161.38802,-84.24944
161.42745,-84.25171
161.39274,-84.24811
161.3951,-84.24834
161.42644,-84.24618
161.38827,-84.2508
161.39109,-84.2476
161.4039,-84.24774
161.33559,-84.28876
161.3303,-84.2906
161.39533,-84.24683
161.41065,-84.24613
161.44112,-84.24926
161.40409,-84.2504
161.4041,-84.24974
161.39532,-84.24683
161.39739,-84.24937
161.50155,-84.24341
161.43296,-84.2491
161.44703,-84.25055
161.4328,-84.25041
NA,NA
161.40302,-84.25051
161.40771,-84.25066
161.41231,-84.24659
161.39898,-84.24977
161.44687,-84.23679
161.3751,-84.24747
161.42926,-84.24963
161.42621,-84.25134
161.40314,-84.25055
161.45854,-84.25099
161.41187,-84.24659
161.45634,-84.24917
161.44414,-84.25032
161.35011,-84.26383
161.4443,-84.25112
161.46706,-84.25227
161.4063,-84.25159
161.41098,-84.25191
161.40574,-84.25034
161.40201,-84.25048
161.37612,-84.24737
161.36982,-84.24892
161.51438,-84.23969
161.32766,-84.28379
161.48428,-84.23877
161.40959,-84.24906
161.39479,-84.25006
161.38592,-84.24955
161.34567,-84.28652
161.38242,-84.25147
161.42077,-84.25341
161.4456,-84.2452
161.39952,-84.25285
161.4034,-84.25203
161.4615,-84.25368
161.37117,-84.25115
161.44419,-84.24515
161.43169,-84.24447
161.45477,-84.24499
161.44455,-84.24433
161.40797,-84.25509
161.08333,-84.28333
161.40318,-84.2536
161.37055,-84.25102
NA,NA
161.36952,-84.25137
161.40432,-84.25553
161.3875,-84.25439
161.41018,-84.24623
